Z_PK,LATITUDE,LONGITUDE
2454,49.933778,24.0515
2456,49.401286,23.567124
2457,49.478049,22.718533
2458,49.850592,24.079526
2459,50.15111,23.705112
2461,49.30197,24.235271
2462,50.059009,23.944704
2464,49.226784,23.324045
2465,49.351647,24.12044
2466,48.895912,37.020523
2467,49.913361,23.925776
2468,48.913315,23.108068
2469,49.25204,23.856819
2470,49.747862,22.981522
2471,49.809631,23.982508
2473,50.054522,23.994594
2474,49.360085,23.243148
2476,50.119604,23.745712
2477,49.200626,23.047812
2478,49.542571,23.169301
2479,49.782402,23.639491
2480,49.187392,22.958461
2482,49.090228,23.619072
2483,49.36581,23.927021
2484,49.927965,23.99413
2485,49.78149,23.632213
2486,49.837312,24.004653
2487,49.375245,24.149736
2488,50.080075,24.839514
2489,49.839913,24.167315
2490,49.338473,23.362129
2491,49.142791,23.241934
2493,50.0199,24.558162
2494,49.952909,24.204507
2495,49.413069,24.105342
2497,49.803362,23.52738
2498,49.724767,23.696335
2499,49.807189,23.999022
2500,49.469935,24.143223
2501,49.52265,23.221768
2502,49.778419,24.951872
2504,50.256605,25.558158
2505,49.319139,23.01928
2506,50.16002,24.544537
2507,49.848955,24.024298
2508,49.868147,23.952592
2509,49.818518,23.130798
2510,49.747591,24.156065
2511,48.673981,33.132583
2512,49.598599,22.782813
2514,49.9294,23.581127
2515,49.624404,23.949159
2516,49.83448,24.006872
2517,49.614107,24.007358
2518,49.854794,24.076021
2519,49.47609,23.087466
2521,49.824277,23.837547999999998
2522,49.316526,22.843079
2523,49.355455,23.572304
2524,49.960722,24.807953
2525,50.100274,24.160987
2526,49.300337999999996,24.278148
2527,49.76275,23.146143
2529,49.578826,24.280837
2530,49.394338,22.806305000000002
2531,49.53219,24.270722
2532,49.849037,24.934095
2533,49.648511,22.863544
2534,48.887362,23.255084
2535,49.367717999999996,23.929851
2537,49.81765,24.059988
2538,49.715088,23.749163
2539,49.55617,23.891696
2540,50.115078,24.11791
2542,49.441326,24.179577
2543,49.695015,24.649493
2544,50.377654,24.662779
2545,50.032772,24.132886
2546,49.810849,24.044167
2547,50.050557,25.144679
2548,49.920096,24.346172
2549,49.260467,23.901748
2550,49.548373,24.365085
2551,49.503895,23.605728
2553,49.834146,24.08811
2554,49.95318,23.519384
2555,49.90391,23.216086
2556,49.552912,24.688821
2557,49.718231,24.149732
2558,49.861327,24.84238
2559,49.835539,24.121503
2561,49.858159,24.042683
2562,49.743236,23.23521
2563,49.451668,24.064434
2564,50.087956,24.188886
2565,49.482983,24.183618
2566,48.674107,23.105618
2567,49.721347,24.177299
2568,49.825832,24.009665
2569,49.801411,24.017574
2570,49.431401,23.860059
2572,50.302611,23.930909
2573,49.837061,23.873232
2574,50.298027,25.011476
2575,50.178252,23.863124
2576,49.622916000000004,23.414855
2577,49.259477,23.841845
2578,49.344057,22.907084
2579,49.283478,23.41347
2580,49.637752,24.29794
2581,49.785057,24.059494
2582,49.596885,23.356268
2584,51.430563,31.317069
2585,50.386645,23.887233
2586,50.10907,24.280476
2587,50.097581,23.802423
2588,49.896927,23.198551
2589,49.917376,24.26617
2590,49.150662,23.256093
2591,49.863457,24.032637
2592,49.514899,22.797411
2593,50.060938,23.914253
2594,50.153067,23.670129
2595,49.879718,24.061604
2596,50.196827,24.503984
2597,49.761282,23.20918
2598,49.864059,24.044443
2600,50.0415,23.814328
2601,49.473141,23.793517
2602,49.786013,24.926433
2603,49.786676,24.590819
2604,49.722135,23.738722
2605,49.85405,23.986864
2606,49.178071,24.248872
2607,49.642006,23.807882
2608,49.893814,23.520311
2609,49.465969,23.06146
2610,49.505094,24.308852
2611,49.837659,23.847741
2612,49.178818,26.803706
2613,50.074543,23.780487
2615,49.818225,24.058087
2616,49.449951,24.063138
2617,49.693531,24.119184
2618,49.304416,23.902098
2619,49.754398,24.495618
2621,50.147357,23.714208
2622,49.805305,24.773606
2623,49.725377,22.881744
2624,49.875306,24.098786
2625,48.62426,24.584686
2626,49.987303,23.419254
2627,50.103135,23.397974
2628,49.832225,23.869485
2629,49.823738,24.007708
2631,50.328037,25.679262
2632,49.975069,25.292156
2633,49.587268,24.576248
2634,49.743838,24.993141
2635,50.219693,23.627292
2636,49.934398,23.875759
2637,49.887655,23.863285
2638,49.346966,23.474484
2639,49.289044,23.07455
2640,49.846082,24.283219
2641,49.673314,24.202091
2643,49.83995,23.677687
2644,49.815888,24.916676
2645,50.085362,24.334068
2646,49.778898,23.966777
2647,49.702553,24.326426
2648,49.873531,23.91644
2649,49.836571,24.004386
2650,49.972666,24.074322
2652,50.132855,23.843241
2653,49.820439,23.840834
2654,49.844764,23.945652
2655,49.814636,24.023087
2656,49.666107,22.893008000000002
2657,49.769381,23.961286
2658,50.462169,24.261563
2659,49.799153,24.157181
2660,50.057854,23.393222
2661,48.880935,23.288574
2662,49.815658,24.030291
2664,49.829948,24.031564
2665,49.892166,24.948906
2666,49.728142,24.177994
2667,49.833832,24.035483
2668,49.38318,24.103272
2669,49.316942,24.044246
2670,49.647378,23.856884
2672,49.776983,23.149155
2673,49.507635,23.793239
2674,49.839141,23.96964
2675,50.200459,23.9526
2676,49.590815,22.916306
2677,50.055778,23.982194
2678,49.870465,23.945496
2679,49.856192,24.630262
2680,49.775854,24.414578
2681,49.869235,23.819377
2683,49.911383,24.053372
2684,49.822632,23.77944
2685,48.903035,23.352656
2686,49.25683,23.601751
2687,50.011341,24.281406
2688,49.28061,24.162068
2689,49.862978,24.004735
2690,49.795511,23.517688
2691,49.830219,24.007936
2693,49.800201,24.035535
2694,49.804772,23.383895
2695,50.000663,24.385176
2696,50.239639,24.380815
2697,49.69017,24.188432
2698,49.824245,23.893837
2699,50.174989,23.515863
2701,49.795519,24.189784
2702,49.335939,22.990972
2703,50.118677,25.260496
2704,49.831137,23.970591
2705,49.887998,24.489915
2706,49.829711,24.031242
2707,50.250724,23.788369
2708,49.461234,24.061691
2709,49.205223,23.858574
2711,49.710165,24.073986
2712,49.204338,23.773344
2713,49.832649,24.017155
2714,49.213231,23.134279
2715,49.835313,23.721758
2716,49.748054,24.022976
2718,49.801524,24.065899
2719,49.792227,23.512153
2720,49.094993,22.941428
2721,49.838809,23.899029
2722,49.860569,23.987182
2723,49.661325,23.156543
2724,49.603907,23.721352
2726,49.408677,23.83466
2727,49.71582,23.999619
2728,49.834578,23.878989
2729,49.782299,23.639313
2730,49.661672,23.216199
2731,49.17863,24.067645
2732,49.565732,25.593608
2733,50.275677,23.642108
2734,50.217339,23.516366
2736,49.755104,24.344712
2737,49.795692,24.268842
2738,49.456291,23.888205
2739,50.233113,23.634672
2740,49.535549,23.246979
2741,49.025527,23.110065
2742,49.333907,24.194929
2743,49.292765,24.237646
2744,49.859069,24.059108
2746,49.708802,24.41827
2747,49.49808,23.143796
2748,49.387139,23.256304
2749,49.541534,23.854222
2750,50.341753,35.137068
2751,49.836198,23.857138
2752,50.047593,24.844187
2754,50.182623,23.617847
2755,50.061805,23.903077
2756,49.472166,23.078031
2757,49.340361,22.912166
2758,49.873088,24.16975
2759,49.521464,23.186774
2761,49.625635,24.619287
2762,49.622183,23.468104
2763,49.841901,24.016612
2764,49.064644,23.641885
2765,50.05133,24.986007
2766,49.917404,24.267152
2767,49.95995,23.198147
2768,49.638255,23.226599
2770,49.979644,24.435663
2771,49.683684,24.745782
2772,49.397698,24.364228
2773,49.439595,23.576831
2774,49.543928,23.654106
2775,49.230931,24.292953
2776,50.123221,24.062641
2777,49.82387,23.980473
2778,49.654373,22.838432
2780,49.711703,23.64135
2781,49.708713,23.998577
2782,49.983175,24.714486
2783,49.998251,23.234981
2784,49.901756,23.941587
2785,49.816625,23.032585
2786,50.376333,24.451967
2787,50.371827,24.256772
2788,49.878805,24.036561
2790,49.903436,23.477932
2791,50.262952,24.860166
2792,49.252114,23.856959
2793,49.816065,24.062763
2794,49.610507,24.284472
2795,50.146063,23.933611
2796,49.23216,24.315613
2797,49.217156,23.210197
2798,49.850792,24.049818
2799,49.991998,24.121791
2800,49.547313,23.154849
2801,49.823981,23.976722
2802,49.787029,24.016739
2803,49.642462,23.736654
2805,48.928553,23.002347
2806,49.415705,24.250181
2807,49.567831,24.524686
2808,49.53326,23.418191
2809,49.375447,24.149835
2810,49.523388,23.966202
2812,49.749573,23.932987
2813,49.94939,24.196545
2814,49.830608,23.967394
2815,49.799346,23.633005
2816,50.035356,23.798389
2818,49.713371,23.334102
2819,49.620617,24.821784
2820,49.839825,23.994437
2821,49.172556,23.049937
2822,50.232189,24.133494
2823,49.829855,24.044475
2824,49.832448,24.01213
2825,49.074518,23.849516
2827,49.444754,22.818644
2828,49.788359,23.436026
2829,49.825161,24.02298
2830,49.56996,23.893434
2831,49.864444,23.960016
2832,49.975948,24.112772
2833,49.79303,24.074303
2834,49.794216,24.016006
2835,50.401232,24.112804
2836,49.820015,23.969395
2838,49.438305,24.184502
2839,50.232113,23.624793
2840,49.205854,23.490514
2841,49.808721,24.57503
2842,50.066496,25.154031
2843,49.799115,23.300308
2844,49.723563,24.173484
2845,49.762971,23.145885
2846,49.04184,22.962899
2847,49.801647,23.246292
2848,48.429534,22.711647
2849,49.851191,23.991565
2850,49.797957,24.043662
2852,49.474554,23.850075
2853,50.247764,23.709569
2854,49.613915,23.871309
2855,49.782437,24.059341
2856,49.676973,23.925809
2857,50.063384,24.332575
2858,50.152532,23.54233
2859,49.707556,23.041862
2860,49.538116,23.356474
2861,49.288303,23.506113
2863,49.764542,23.920539
2864,49.347198,24.112973
2865,49.280785,23.492
2866,49.477994,24.191488
2867,50.235232,23.946747
2868,50.104387,23.436669
2869,49.466947,36.86293
2870,49.251764,23.850665
2871,49.615463,23.380887
2873,50.058068,23.950402
2874,49.719629,23.903919
2875,49.225962,24.20637
2876,50.926883,34.8088
2877,50.048666,25.142828
2878,49.842587,23.860593
2879,49.041276,23.072095
2880,49.8053,24.018253
2881,49.78422,23.979304
2882,50.362002,23.881366
2883,49.314464,24.093864
2884,49.796631,24.039186
2886,50.094916,24.369754
2887,49.616427,23.996668
2888,49.837237,24.061141
2889,50.12524,23.781792
2890,49.434749,28.528933
2891,49.902392,24.056316
2892,49.275633,24.038042
2893,49.938821,23.379818
2894,49.968234,23.426882
2896,49.426927,24.200056
2897,49.948617,23.526889
2898,49.84837,24.084388
2899,49.357669,23.513679
2900,50.050701,23.819846
2901,48.465164,34.013496
2902,49.832806,23.86318
2903,50.279306,25.023826
2904,49.783032,24.64004
2905,49.856258,24.019496
2906,49.518691,23.207782
2907,49.865897,24.017024
2908,49.787694,23.865936
2910,49.692483,24.124457
2911,49.529575,23.235072
2912,50.307018,24.215747
2913,48.687958,26.601608
2914,49.867447,23.967402
2915,49.853477,24.038421
2916,48.920129,23.477733
2918,49.8512,24.024429
2919,48.115312,32.760469
2920,49.844304,24.073902
2921,49.089796,23.619351
2922,49.009011,23.43069
2923,49.647111,23.850477
2924,49.276485,22.890884
2925,50.283905,24.772591
2926,49.413301,24.10533
2928,50.558355,26.25967
2929,49.839968,24.049088
2930,49.317024,24.044022
2931,50.186677,23.764157
2932,49.780108,24.940673
2933,49.208901,23.039244
2934,49.815964,24.916325
2936,49.799255,24.335349
2937,49.786579,23.675533
2938,49.810767,24.044722
2939,49.938753,24.125977
2940,49.837394,23.884918
2941,49.715239,23.652906
2942,49.442253,22.784426
2943,49.991091,23.810681
2944,50.280691,25.595946
2945,49.863101,23.572401
2947,49.82682,24.034075
2948,49.848421,23.96975
2949,49.276117,22.9794
2950,49.142986,23.242347
2951,49.952644,23.996611
2952,49.862698,24.003837
2953,50.466691,24.267506
2954,50.178455,23.863467
2955,49.693698,23.550389
2956,49.781571,23.630959
2957,48.99785,23.229927
2958,49.817753,24.059401
2960,49.959477,23.525229
2961,50.023528,23.367591
2962,49.389762,23.942604
2963,49.934298,24.042412
2964,49.831367,23.877082
2965,49.226924,23.323857
2966,50.199137,23.732948
2967,49.690007,23.92883
2969,50.156581,24.39055
2970,49.336121,22.990986
2971,50.196707,23.583134
2972,48.913387,23.107792
2973,50.10128,24.179785
2974,49.30441,23.902323
2975,49.322741,23.661074
2976,49.517851,23.76958
2977,50.150914,23.70538
2978,49.724782,23.697
2979,49.36739,23.929315
2980,50.161059,23.627698
2982,48.508557,24.616649
2983,50.004589,24.542504
2984,49.797501,23.52241
2985,49.824132,23.837388
2986,49.291721,23.421984
2987,49.764623,23.361616
2988,49.553012,24.688724
2989,49.884411,24.634217
2990,49.832416,24.011818
2991,49.892063,24.948654
2992,49.768167,24.782369
2993,49.338488,23.361826
2994,49.30162,24.235319
2995,49.708698,24.097109
2996,50.319029,24.869649
2997,49.699667,24.193946
2998,49.26918,23.868547
2999,49.840252,24.012077
3000,49.276583,24.16872
3001,49.722138,23.738464
3002,49.717004,23.906716
3003,49.837322,24.896299
3004,49.18738,22.958711
3005,50.437547,26.494146
3006,49.826444,24.460039
3007,49.211071,23.713652
3008,50.057434,23.974375
3009,49.518316,24.275105
3010,49.93417,23.875614
3011,50.117774,23.826826
3012,50.176374,24.564855
3013,49.324048,23.016002
3014,49.868362,23.950821
3015,49.837692,23.847272
3016,48.97847,22.992501
3017,49.80936,23.98279
3018,49.637531,24.298366
3019,50.250732,23.78849
3020,50.020783,24.55755
3021,50.033069,24.132205
3022,49.859798,24.026199
3023,49.529116,23.941567
3024,49.87563,24.097953
3025,49.826548,23.989773
3026,48.774198,23.498388
3027,49.832284,24.012553
3028,49.897218,23.773461
3029,49.831472,23.17628
3030,49.933468,24.051073
3031,50.357801,27.395829
3032,50.214801,24.380995
3033,49.864864,24.041814
3034,49.83298,23.886009
3035,49.520053,23.216165
3036,49.907507,24.292582
3037,49.797798,24.016798
3038,49.97397,24.713575
3039,49.722989,23.717705
3040,49.827376,23.983153
3041,49.897381,23.963934
3042,48.415026,33.70404
3043,49.755216,24.485119
3044,49.230994,24.213928
3045,49.792592,23.873352
3046,50.153737,23.690006
3047,50.073577,23.324315
3048,49.70628,24.391911
3049,50.299887,24.177653
3050,49.834497999999996,23.706777
3051,49.473961,24.307643
3052,49.556087,23.892075
3053,50.104156,24.167886
3054,49.641869,23.807624
3055,49.959926,23.198469
3056,49.590876,22.916091
3057,49.71375,24.290512
3058,49.818097,24.057929
3059,50.002356,23.816458
3060,49.64861,22.863077
3061,49.60088,23.385261
3062,50.37685,24.451902
3063,49.868911,23.828505
3064,49.987032,23.419518
3065,48.71444,23.238234
3066,49.669592,24.761099
3067,49.159648,23.275935
3068,49.604896,24.285738
3069,49.67963,24.185288
3070,49.755986,22.976655
3071,49.834798,24.084189
3072,49.44891,23.882415
3073,49.693691,24.118974
3074,49.831225,23.990831
3075,49.785256,24.059485
3076,49.836389,23.997518
3077,49.441749,26.930088
3078,50.185765,23.940865
3079,50.114962,24.118167
3080,50.000791,24.385081
3081,49.843555,24.120216
3082,49.713357,23.333981
3083,49.837672,24.000626
3084,49.615619,23.380592
3085,49.799224,24.157458
3086,49.676186,22.909821
3087,49.96087,24.808009
3088,49.203216,24.129084
3089,49.719033,23.745174
3090,49.710144,24.068739
3091,49.953048,24.204274
3092,49.57874,24.280699
3093,49.281104,24.161727
3094,49.344511,22.906344
3095,49.873608,24.059803
3096,49.833687,24.052061
3097,49.962701,25.039649
3099,49.846262,24.282404
3100,49.834761,24.210166
3101,49.444258,24.064028
3102,49.805083,23.384657
3103,50.004108,24.267952
3104,49.577014,23.819276
3105,49.412526,24.258507
3106,49.894888,23.508133
3107,49.587248,24.576425
3108,49.817391,23.843384
3109,49.034094,23.504967
3110,49.798075,24.043552
3111,50.414236,24.239749
3113,50.239402,24.38053
3114,49.216452,23.295707
3115,49.523885,22.826555
3116,49.262352,24.005882
3117,50.070241,23.813535
3118,49.584139,25.573977
3120,49.974996,25.267105
3121,49.778941,24.531491
3122,49.851451,24.033834
3123,49.493756,24.314466
3124,49.77614,24.415225
3125,49.26099,23.588504
3126,50.372701,24.255938
3127,49.893838,23.169974
3128,50.252768,23.745373
3129,49.238889,24.307158
3130,49.852847,24.077534
3131,49.77574,24.414502
3132,50.351182,25.700039
3134,49.288194,23.07551
3135,48.836394,23.180336
3136,49.785914,24.926172
3137,49.829826,24.03248
3138,50.233257,23.635062
3139,49.814613,24.020458
3140,49.728575,24.177855
3141,49.790352,24.890995
3142,49.507618,23.793432
3143,49.799824,24.035984
3145,49.327442,24.164932
3146,49.264112,23.868449
3147,49.783666,23.970491
3148,49.792456,23.511804
3149,50.267649,24.619515
3150,50.175132,23.515791
3152,49.550408,24.364013
3153,49.804619,23.980919
3154,49.686518,22.816177
3155,50.080186,24.332531
3156,49.472238,24.135515
3158,50.058737,23.945567
3159,49.823105,24.006727
3160,49.829819,24.005433
3161,49.202917,23.156326
3162,49.394618,22.831318
3163,49.572666,22.784499
3164,49.186762,23.852921
3165,49.782158,23.989101
3166,49.377997,24.08901
3167,49.717168,23.988514
3169,49.844855,23.94548
3170,49.390616,23.944917
3171,50.30287,23.930337
3172,49.118259,22.958486
3173,50.219819,23.627047
3174,49.941285,24.263129
3176,49.841673,23.742145999999998
3177,50.167729,24.177285
3178,50.386788,25.752652
3179,49.456252,23.887701
3180,50.103931,24.164714
3181,49.064156,23.642378
3182,49.824284,23.893688
3183,50.066083,25.153427
3184,49.817908,24.153128
3185,49.698599,24.325302
3186,49.796911,24.674281
3188,49.337261,22.916136
3189,49.882554,24.092129
3190,50.125128,23.775927
3191,49.686787,23.155851
3193,49.603879,23.721167
3194,49.535226,23.246731
3195,49.376863,23.527697
3196,49.674014,23.303238
3197,49.877286,24.042995
3198,49.799547,23.633359
3199,49.151667,23.391271
3200,49.874362,24.061732
3201,49.557451,23.147544
3202,49.441686,24.179447
3203,49.795415,24.190661
3204,49.795457,23.517383
3205,49.993737,24.281409
3206,49.721065,24.177528
3207,49.835374,23.852296
3208,49.84917,24.082971
3210,49.280565,23.492088
3211,49.782295,24.05921
3212,49.746657,24.030467
3213,48.877906,23.333509
3214,49.230875,24.29262
3215,49.785213,24.069595
3217,49.074739,23.84994
3218,49.50186,23.153794
3219,49.788286,23.437254
3220,49.850935,24.049443
3221,49.625084,24.813301
3222,49.710371,23.236074
3223,49.700558,24.743692
3224,49.032266,23.101219
3225,49.272584,24.028535
3227,49.788075,24.061081
3228,49.897014,23.199651
3229,50.284159,24.62558
3230,50.198022,23.868431
3231,49.872397,23.933703
3232,49.179833,23.059088
3234,49.814744,23.649549
3235,49.678511,22.905825
3236,49.832142,23.869838
3237,49.839311,24.066888
3238,49.396759,23.863545
3239,49.288356,23.505800999999998
3240,49.837121,23.873363
3242,49.387209,23.256154
3243,49.783072,24.640704
3244,49.902825,23.930844
3245,49.867205,24.628329
3246,49.76106,23.209658
3247,49.792407,24.07448
3248,50.051471,24.986199
3249,50.143077,24.391304
3250,49.83773,24.005587
3251,49.669327,23.195111
3252,49.983772,24.693347
3254,49.185711,24.251591
3255,49.625777,24.618981
3256,49.004827,23.210643
3257,50.2321,24.133032
3258,49.304245,24.09593
3259,49.613946,23.87155
3260,49.34929,24.288944
3262,50.034098,23.815561
3263,49.276715,24.168768
3264,49.293173,24.237433
3265,49.788452,24.245228
3266,49.975831,24.113048
3267,49.953526,23.519593
3268,49.944087,24.183082
3269,49.710016,24.418949
3270,49.746769,22.944661
3271,49.998523,23.234989
3272,48.927794,23.034138
3273,49.226113,23.808737
3275,49.550578,22.713302
3276,49.56754,24.524873
3277,49.924485,23.317166
3278,49.798864,24.335264
3279,49.641464,23.498456
3280,50.378163,24.663217
3281,49.252678,23.850524
3282,50.146048,23.933808
3283,49.78673,23.865623
3284,49.474443,23.850329
3285,49.217125,23.210025
3286,50.276147,23.644076
3287,49.86732,23.967336
3288,49.71961,23.904115
3289,49.901188,24.544913
3290,49.992169,24.170352
3291,49.260588,23.901719
3292,49.854494,24.022955
3293,50.060777,23.914339
3295,49.864283,23.960066
3296,49.827021,24.044872
3297,49.617188,25.533467
3298,49.511948,23.953581
3299,49.78451,24.05951
3300,49.800045,23.269529
3301,49.785901,23.685585
3302,50.062918,24.332133
3303,49.723901,24.124858
3304,49.691786,23.584016
3306,49.777927,24.014303
3307,49.361205,23.016056
3308,49.807054,23.086714
3309,48.906565,26.635074
3311,50.04205,23.814286
3312,49.096381,23.61765
3313,49.91459,24.270068
3314,50.22864,24.377206
3315,50.131503,23.846171
3316,50.299769,24.177763
3317,49.535376,23.377258
3318,49.547525,23.154822
3319,49.824165,24.020619
3320,49.758136,24.015124
3321,49.797979,24.039113
3323,50.09499,24.369839
3324,49.8005,22.956203
3325,49.734939,22.899676
3326,49.802592,24.018371
3327,49.688051,24.533489
3328,48.422091,22.686386
3329,49.862191,24.007687
3330,49.82987,23.964616
3331,49.209867,23.758285
3332,49.884304,24.634585
3334,50.466509,24.26723
3335,49.925018,23.897574
3336,49.783306,23.000063
3337,49.717139,23.90644
3338,49.225889,24.205867
3339,49.722413,23.652144
3340,49.203774,23.496446
3341,49.706318,23.99892
3343,49.005722,23.450353
3344,49.321147,23.544944
3345,50.273344,24.828988
3346,49.397796,24.36466
3347,49.455807,24.06344
3348,50.06969,23.981841
3349,49.87548,24.062233
3350,48.397034,24.594113
3351,49.791611,24.312296
3352,49.569877,23.893213
3354,49.020641,23.000621
3355,49.826184,24.460704
3356,49.33781,24.192186
3357,50.361731,23.881511
3358,49.841923,24.034868
3359,50.229295,23.633935
3360,49.464201,24.267915
3361,49.316753,22.958554
3362,49.897491,23.964136
3363,50.307159,24.216069
3364,49.741963,24.015373
3366,49.82123,23.920798
3367,48.978395,22.992617
3368,48.429743,25.505257
3369,49.919889,24.160514
3371,49.260023,23.976012
3372,49.692591,24.124151
3373,49.839721,24.037171
3374,50.155341,23.561558
3375,49.858771,23.986071
3376,50.147217,23.714365
3377,49.421973,24.086851
3378,49.785848,24.363515
3379,49.022284,26.840282
3380,49.632984,23.271312
3381,50.250854,23.788785
3382,49.879961,24.061844
3384,49.752626,24.396074
3385,49.358989,23.314267
3386,49.209437,23.03948
3387,49.817348,23.971472
3388,49.784245,23.978632
3389,49.798068,24.167052
3390,49.037127,23.044737
3391,49.785142,24.059496
3392,49.246485,23.344437
3393,47.795205,35.187584
3395,49.813758,24.050847
3396,49.276326,22.890966
3397,49.658141,23.491981
3398,49.866106,24.016354
3399,49.813901,23.98524
3400,49.327889,24.16498
3402,49.824895,23.979121
3403,49.150508,23.255846
3404,49.689993,23.929168
3405,49.556595,23.988319
3406,50.058227,23.950139
3407,49.574904,22.956437
3408,49.8167,24.02663
3409,49.623201,23.415021
3410,49.45257,22.964151
3411,49.664177,23.736391
3413,49.829174,24.032361
3414,49.764668,23.920628
3415,50.167139,23.79195
3416,49.439595,23.576608
3417,49.756408,22.978289
3418,48.461365,31.726557
3419,49.868938,23.828146
3421,49.503121,23.774152
3422,50.033512,24.844539
3423,49.166002,22.993336
3424,49.924959,23.567758
3426,49.427145,24.200198
3427,49.544169,36.640118
3428,49.980375,24.379503
3429,49.269893,23.869266
3430,48.910598,23.158594
3432,49.239688,24.244675
3433,49.903586,23.477864
3434,49.82072,23.840405
3435,50.054721,23.993721999999998
3436,49.78036,24.940155
3437,49.379327,24.146101
3438,49.909195,24.05456
3440,49.323912,23.0159
3441,50.361492,26.700231
3442,49.710326,24.0682
3443,49.80287,23.520039
3444,49.821618,23.918417
3445,49.978089,23.817254
3446,49.975816,23.326372
3447,49.625559,22.922464
3448,50.033846,24.82468
3450,50.001728,24.274868
3451,49.847645,24.001386
3452,49.79035,23.94827
3453,49.554554,24.356999
3454,49.31894,22.953784
3455,49.662478,23.890908
3456,50.214956,24.381236
3457,50.340374,24.387802
3458,49.796969,24.052489
3460,50.132608,24.052458
3461,50.081985,23.928731
3462,48.846739,23.449796
3463,49.562985,24.630514
3464,49.691902,25.132503
3465,49.817135,23.895618
3466,49.724869,23.899915
3468,50.113506,23.729305
3469,49.851357,25.165686
3470,49.980536,24.559694
3471,49.389886,23.943384000000002
3472,49.782856,24.096758
3473,49.643454,24.545906
3474,49.344608,23.576079
3475,49.946489,23.542685
3476,49.984583,24.085648
3477,49.793154,23.478525
3478,49.853389,24.041202
3479,49.625817,23.345551
3481,49.835803,24.072987
3482,49.81045,24.001257
3483,49.324337,22.822295
3484,50.224927,24.555068
3485,49.283024,23.449387
3486,49.191891,24.399308
3488,49.812893,24.03812
3489,49.838401,23.863686
3490,49.851871,24.032049
3491,49.512327,23.957555
3492,49.638985,24.293182
3493,49.493756,24.314214
3495,49.894824,24.840638
3496,50.471968,24.287669
3497,49.71439,24.185395
3498,50.01229,24.556689
3499,49.637315,23.996694
3500,49.348423,23.99687
3501,49.322278,24.103315
3502,49.253499,23.377998
3503,49.842763,24.018196
3504,49.177373,23.716688
3505,49.857864,24.011612
3506,49.447754,23.419795
3507,50.146313,23.723436
3508,48.948778,22.937948
3509,49.823897,24.051638
3510,49.757756,23.798801
3512,50.37555,23.740484
3513,48.920055,23.307464
3514,50.220401,23.56909
3515,50.512092,26.259462
3516,50.127781,23.44921
3517,49.478212,23.285572
3518,48.266996,24.417405
3519,49.471397,24.16481
3520,49.227109,24.189386
3522,49.786535,24.13835
3523,49.839993,23.995249
3524,49.82642,23.906847
3525,49.834461,23.990053
3526,49.816761,24.137199
3527,49.666927,24.303816
3528,49.213322,23.307112
3529,49.33775,22.794146
3530,49.260262,24.07702
3531,49.225707,23.855693
3533,49.659362,23.876166
3534,49.640573,23.877965
3535,49.216885,23.361353
3536,50.202889,24.521952
3537,49.934803,23.876011
3538,49.522383,23.220905
3539,49.809098,24.418205
3540,50.111042,23.696237
3541,49.806914,24.215235
3542,49.822483,23.889756
3543,50.268869,28.697478
3545,49.346539,24.381233
3546,49.722089,23.90728
3547,49.728132,23.300098
3548,49.871932,24.133189
3549,49.864377,24.044302
3550,49.677735,24.262583
3551,49.605425,24.017197
3552,49.834613,24.515048
3553,49.553568,23.103148
3554,50.103784,24.242484
3556,49.939558,24.983071
3557,49.759473,24.126926
3558,50.127919,23.711365
3559,49.500716,23.147535
3560,49.899229,23.961474
3561,50.175309,23.657113
3562,49.819559,24.137285
3563,49.686272,23.287843
3564,49.646068,23.861647
3565,49.698439,23.585829
3566,51.221347,24.71238
3568,49.989899,24.26031
3569,49.317327,23.522792
3570,51.224009,33.187535
3571,49.852148,23.742228
3572,49.357797,23.512183
3573,49.936855,23.29099
3574,49.316622,22.843159
3575,49.876208,24.040742
3576,49.832155,23.717779
3577,49.332842,23.952185
3578,49.818503,23.977355
3580,49.717818,22.953568
3581,49.196106,23.692819
3582,50.163289,23.651539
3583,49.990115,25.107491
3584,49.755097,24.723812
3585,48.85781,36.549153
3586,49.83564,24.005913
3587,49.425835,23.746489
3588,49.466852,24.15238
3589,50.081235,24.687665
3590,49.841382,24.096472
3591,49.833653,24.221362
3592,50.147225,25.395171
3593,50.03727,24.104266
3594,49.772244,24.978051
3595,49.464966,24.143641
3596,49.980204,24.076559
3597,49.151966,23.21745
3598,49.277163,22.761331
3599,49.295532,23.400409
3600,50.183159,24.392315
3601,48.887891,23.249911
3602,49.934255,23.361582
3603,49.433364,24.067774
3604,49.917235,24.210227
3605,49.740314,24.189996
3606,49.309268,22.928064
3607,49.660741,24.769976
3608,49.824817,24.078419
3609,49.855583,24.053644
3610,49.648632,30.980754
3611,49.882528,23.763797
3612,49.707695,23.040222
3613,49.881526,23.835493
3614,49.653854,23.680195
3616,49.855229,24.735911
3617,49.796809,24.039249
3618,49.846716,24.025761
3619,49.024843,23.495226
3620,49.842056,23.973492
3621,50.006067,23.278244
3622,49.636266,22.891563
3623,49.713793,24.803453
3624,50.382272,24.213239
3625,49.807531,24.054051
3626,50.13677,23.767154
3627,49.861231,24.026617
3628,50.115781,24.344231
3629,49.983557,24.637151
3630,50.830232,25.462181
3631,50.152329,23.542692
3632,49.624702,22.961529
